id,categoria_id,codigo,patologia
595,125,B471,Actinomicetoma
596,125,B479,Micetoma não especificado
597,126,B480,Lobomicose
598,126,B481,Rinosporidiose
599,126,B482,Alesqueriose
600,126,B483,Geotricose
601,126,B484,Penicilose
602,126,B487,Micoses oportunistas
603,126,B488,Outras micoses especificadas
604,127,B49,Micose não especificada
605,128,B500,Malária por Plasmodium falciparum com complicações cerebrais
606,128,B508,Outras formas graves e complicadas de malária por Plasmodium falciparum
607,128,B509,Malária não especificada por Plasmodium falciparum
608,129,B510,Malária por Plasmodium vivax com rotura do baço
609,129,B518,Malária por Plasmodium vivax com outras complicações
610,129,B519,Malária por Plasmodium vivax sem complicações
611,130,B520,Malária por Plasmodium malariae com nefropatia
612,130,B528,Malária por Plasmodium malariae com outras complicações
613,130,B529,Malária por Plasmodium malariae sem complicações
614,131,B530,Malária por Plasmodium ovale
615,131,B531,Malária por plasmódios de macacos
616,131,B538,"Outras formas de malárias com confirmação parasitológica, não classificadas em outra parte"
617,132,B54,Malária não especificada
618,133,B550,Leishmaniose visceral
619,133,B551,Leishmaniose cutânea
620,133,B552,Leishmaniose cutâneo-mucosa
621,133,B559,Leishmaniose não especificada
622,134,B560,Tripanossomíase por Trypanosoma gambiense
623,134,B561,Tripanossomíase por Trypanosoma rhodesiense
624,134,B569,Tripanossomíase africana não especificada
625,135,B570,"Forma aguda da doença de Chagas, com comprometimento cardíaco"
626,135,B571,"Forma aguda da doença de Chagas, sem comprometimento cardíaco"
627,135,B572,Doença de Chagas (crônica) com comprometimento cardíaco
628,135,B573,Doença de Chagas (crônica) com comprometimento do aparelho digestivo
629,135,B574,Doença de Chagas (crônica) com comprometimento do sistema nervoso
630,135,B575,Doença de Chagas (crônica) com comprometimento de outros órgãos
631,136,B580,Oculopatia por Toxoplasma
632,136,B581,Hepatite por Toxoplasma
633,136,B582,Meningoencefalite por Toxoplasma
634,136,B583,Toxoplasmose pulmonar
635,136,B588,Toxoplasmose com comprometimento de outros órgãos
636,136,B589,Toxoplasmose não especificada
637,137,B59,Pneumocistose
638,138,B600,Babesiose
639,138,B601,Acantamebíase
640,138,B602,Naegleríase
641,138,B608,Outras doenças especificadas devidas a protozoários
642,139,B64,Doença não especificada devida a protozoários
643,140,B650,Esquistossomose devida ao Schistosoma haematobium [esquistossomose urinária]
644,140,B651,Esquistossomose devida ao Schistosoma mansoni [esquistossomose intestinal]
645,140,B652,Esquistossomose devida ao Schistosoma japonicum
646,140,B653,Dermatite por cercárias
647,140,B658,Outras esquistossomoses
648,140,B659,Esquistossomose não especificada
649,141,B660,Opistorquíase
650,141,B661,Clonorquíase
651,141,B662,Dicrocelíase
652,141,B663,Fasciolíase
653,141,B664,Paragonimíase
654,141,B665,Fasciolopsíase
655,141,B668,Outras infestações por trematódeos especificados
656,141,B669,Infecção não especificada por trematódeo
657,142,B670,Infestação hepática por Echinococcus granulosus
658,142,B671,Infestação pulmonar por Echinococcus granulosus
659,142,B672,Infestação óssea por Echinococcus granulosus
660,142,B673,"Infestações por Echinmococcus granulosus, outras e de localizações múltiplas"
661,142,B674,Infestação não especificada por Echinococcus granulosus
662,142,B675,Infestação hepática por Echinococcus multilocularis
663,142,B676,"Infecções por Echinococcus multilocularis, outras e de localizações múltiplas"
664,142,B677,Infestação não especificada por Echinococcus multilocularis
665,142,B678,"Infestação hepática não especificada, por Echinococcus"
666,142,B679,"Infestações por Echinococcus, outras e as não especificadas"
667,143,B680,Infestação por Taenia solium
668,143,B681,Infestação por Taenia saginata
669,143,B689,Infestação não especificada por Taenia
670,144,B690,Cisticercose do sistema nervoso central
671,144,B691,Cisticercose do olho
672,144,B698,Cisticercose de outras localizações
673,144,B699,Cisticercose não especificada
674,145,B700,Difilobotríase
675,145,B701,Esparganose
676,146,B710,Infestação por Hymenolepis
677,146,B711,Infestação por Dipylidium
678,146,B718,Outras infestações especificadas por cestóides
679,146,B719,Infestação não especificada por cestóides
680,147,B72,Dracontíase
681,148,B73,Oncocercose
682,149,B740,Filariose por Wuchereria bancrofti
683,149,B741,Filariose por Brugia malayi
684,149,B742,Filariose por Brugia timori
685,149,B743,Loaíase
686,149,B744,Mansonelose
687,149,B748,Outras filarioses
688,149,B749,Filariose não especificada
689,150,B75,Triquinose
690,151,B760,Ancilostomose
691,151,B761,Necatoríase
692,151,B768,Outras ancilostomíases
693,151,B769,Ancilostomíase não especificada
694,152,B770,Ascaridíase com complicações intestinais
695,152,B778,Ascaridíase com outras complicações
696,152,B779,Ascaridíase não especificada
697,153,B780,Estrongiloidíase intestinal
698,153,B781,Estrongiloidíase cutânea
699,153,B787,Estrongiloidíase disseminada
700,153,B789,Estrongiloidíase não especificada
701,154,B79,Tricuríase
702,155,B80,Oxiuríase
703,156,B810,Anisaquíase
704,156,B811,Capilaríase intestinal
705,156,B812,Tricostrongilose
706,156,B813,Angiostrongilíase intestinal
707,156,B814,Helmintíases intestinais mistas
708,156,B818,Outras helmintíases intestinais especificadas
709,157,B820,Helmintíase intestinal não especificada
710,157,B829,Parasitose intestinal não especificada
711,158,B830,Larva migrans visceral
712,158,B831,Gnatostomíase
713,158,B832,Angrostrongilíase devida a Parastrongylus cantonensis
714,158,B833,Singamose
715,158,B834,Hirudiníase interna
716,158,B838,Outras helmintíases especificadas
717,158,B839,Helmintíase não especificada
718,159,B850,Pediculose devida a Pediculus humanus capitis
719,159,B851,Pediculose devida a Pediculus humanus corporis
720,159,B852,Pediculose não especificada
721,159,B853,Ftiríase
722,159,B854,Pediculose e ftiríase mista
723,160,B86,Escabiose [sarna]
724,161,B870,Miíase cutânea
725,161,B871,Miíase das feridas
726,161,B872,Miíase ocular
727,161,B873,Miíase nasofaríngea
728,161,B874,Miíase auricular
729,161,B878,Miíase de outras localizações
730,161,B879,Miíase não especificada
731,162,B880,Outras acaríases
732,162,B881,Tungíase [infestação pela pulga da areia]
733,162,B882,Outras infestações por artrópodos
734,162,B883,Hirudiníase externa
735,162,B888,Outras infestações especificadas
736,162,B889,Infestação não especificada
737,163,B89,Doença parasitária não especificada
738,164,B900,Seqüelas de tuberculose do sistema nervoso central
739,164,B901,Seqüelas de tuberculose geniturinária
740,164,B902,Seqüelas de tuberculose óssea e das articulações
741,164,B908,Seqüelas de tuberculose de outros órgãos
742,164,B909,Seqüelas de tuberculose das vias respiratórias e de órgãos não especificados
743,165,B91,Seqüelas de poliomielite
744,166,B92,Seqüelas de hanseníase [lepra]
745,167,B940,Seqüelas de tracoma
746,167,B941,Seqüelas de encefalite viral
747,167,B942,Seqüelas de hepatite viral
748,167,B948,Seqüelas de outras doenças infecciosas e parasitárias especificadas
749,167,B949,Seqüelas de doença infecciosa ou parasitária não especificada
750,168,B950,"Estreptococo do grupo A, como causa de doenças classificadas em outros capítulos"
751,168,B951,"Estreptococo do grupo B, como causa de doenças classificadas em outros capítulos"
752,168,B952,"Estreptococo do grupo D, como causa de doenças classificadas em outros capítulos"
753,168,B953,"Streptococcus pneumoniae, como causa de doenças classificadas em outros capítulos"
754,168,B954,"Outros estreptococos, como causa de doenças classificadas em outros capítulos"
755,168,B955,"Estreptococo não especificado, como causa de doenças classificadas em outros capítulos"
756,168,B956,"Staphylococcus aureus, como causa de doenças classificadas em outros capítulos"
757,168,B957,Outros estafilococos como causa de doenças classificadas em outros capítulos
758,168,B958,"Estafilococo não especificado, como causa de doenças classificadas em outros capítulos"
759,169,B960,"Mycoplasma pneumoniae [M. pneumoniae], como causa de doenças classificadas em outros capítulos"
760,169,B961,"Klebsiella pneumoniae [M. pneumoniae], como causa de doenças classificadas em outros capítulos"
761,169,B962,"Escherichia coli [E. Coli], como causa de doenças classificadas em outros capítulos"
762,169,B963,"Haemophilus influenzae [H. influenzae], como causa de doenças classificadas em outros capítulos"
763,169,B964,"Proteus (mirabilis) (morganii), como causa de doenças classificadas em outros capítulos"
764,169,B965,"Pseudomonas (aeruginosa) (mallei) (pseudomallei), como causa de doenças classificadas em outros capítulos"
765,169,B966,"Bacillus fragilis [B. fragilis], como causa de doenças classificadas em outros capítulos"
766,169,B967,"Clostridium perfringens [C. perfringens], como causa de doenças classificadas em outros capítulos"
767,169,B968,"Outros agentes bacterianos especificados, como causa de doenças classificadas em outros capítulos"
768,170,B970,"Adenovírus, como causa de doenças classificadas em outros capítulos"
769,170,B971,"Enterovírus, como causa de doenças classificadas em outros capítulos"
770,170,B972,"Coronavírus, como causa de doenças classificadas em outros capítulos"
771,170,B973,"Retrovírus, como causa de doenças classificadas em outros capítulos"
772,170,B974,"Vírus sincicial respiratório, como causa de doenças classificadas em outros capítulos"
773,170,B975,"Reovírus, como causa de doenças classificadas em outros capítulos"
774,170,B976,"Parvovírus, como causa de doenças classificadas em outros capítulos"
775,170,B977,"Papilomavírus, como causa de doenças classificadas em outros capítulos"
776,170,B978,"Outros agentes virais, como causa de doenças classificadas em outros capítulos"
777,171,B99,"Doenças infecciosas, outras e as não especificadas"
778,172,C000,Neoplasia maligna do lábio superior externo
779,172,C001,Neoplasia maligna do lábio inferior externo
780,172,C002,"Neoplasia maligna do lábio externo, não especificado"
781,172,C003,"Neoplasia maligna do lábio superior, face interna"
782,172,C004,"Neoplasia maligna do lábio inferior, face interna"
783,172,C005,"Neoplasia maligna do lábio, sem especificação, face interna"
784,172,C006,Neoplasia maligna da comissura labial
785,172,C008,Neoplasia maligna do lábio com lesão invasiva
786,172,C009,"Neoplasia maligna do lábio, não especificado"
787,173,C01,Neoplasia maligna da base da língua
788,174,C020,Neoplasia maligna da face dorsal da língua
789,174,C021,Neoplasia maligna da borda da língua
790,174,C022,Neoplasia maligna da face ventral da língua
791,174,C023,"Neoplasia maligna de dois terços anteriores da língua, parte não especificada"
792,174,C024,Neoplasia maligna da amígdala lingual
793,174,C028,Neoplasia maligna da língua com lesão invasiva
794,174,C029,"Neoplasia maligna da língua, não especificada"
795,175,C030,Neoplasia maligna da gengiva superior
796,175,C031,Neoplasia maligna da gengiva inferior
797,175,C039,"Neoplasia maligna da gengiva, não especificada"
798,176,C040,Neoplasia maligna do assoalho anterior da boca
799,176,C041,Neoplasia maligna do assoalho lateral da boca
800,176,C048,Neoplasia maligna do assoalho da boca com lesão invasiva
801,176,C049,"Neoplasia maligna do assoalho da boca, não especificado"
802,177,C050,Neoplasia maligna do palato duro
803,177,C051,Neoplasia maligna do palato mole
804,177,C052,Neoplasia maligna da úvula
805,177,C058,Neoplasia maligna do palato com lesão invasiva
806,177,C059,"Neoplasia maligna do palato, não especificado"
807,178,C060,Neoplasia maligna da mucosa oral
808,178,C061,Neoplasia maligna do vestíbulo da boca
809,178,C062,Neoplasia maligna da área retromolar
810,178,C068,Neoplasia maligna de outras partes e de partes não especificadas da boca com lesão invasiva
811,178,C069,"Neoplasia maligna da boca, não especificada"
812,179,C07,Neoplasia maligna da glândula parótida
813,180,C080,Neoplasia maligna da glândula submandibular
814,180,C081,Neoplasia maligna da glândula sublingual
815,180,C088,Neoplasia maligna das glândulas salivares maiores com lesão invasiva
816,180,C089,"Neoplasia maligna da glândula salivar maior, não especificada"
817,181,C090,Neoplasia maligna da fossa amigdaliana
818,181,C091,Neoplasia maligna do pilar amigdaliano (anterior) (posterior)
819,181,C098,Neoplasia maligna da amígdala com lesão invasiva
820,181,C099,"Neoplasia maligna da amígdala, não especificada"
821,182,C100,Neoplasia maligna da valécula
822,182,C101,Neoplasia maligna da face anterior da epiglote
823,182,C102,Neoplasia maligna da parede lateral da orofaringe
824,182,C103,Neoplasia maligna da parede posterior da orofaringe
825,182,C104,Neoplasia maligna da fenda branquial
826,182,C108,Neoplasia maligna da orofaringe com lesão invasiva
827,182,C109,"Neoplasia maligna da orofaringe, não especificada"
828,183,C110,Neoplasia maligna da parede superior da nasofaringe
829,183,C111,Neoplasia maligna da parede posterior da nasofaringe
830,183,C112,Neoplasia maligna da parede lateral da nasofaringe
831,183,C113,Neoplasia maligna da parede anterior da nasofaringe
832,183,C118,Neoplasia maligna da nasofaringe com lesão invasiva
833,183,C119,"Neoplasia maligna da nasofaringe, não especificada"
834,184,C12,Neoplasia maligna do seio piriforme
835,185,C130,Neoplasia maligna da região pós-cricóidea
836,185,C131,"Neoplasia maligna da prega ariepiglótica, face hipofaríngea"
837,185,C132,Neoplasia maligna da parede posterior da hipofaringe
838,185,C138,Neoplasia maligna da hipofaringe com lesão invasiva
839,185,C139,"Neoplasia maligna da hipofaringe, não especificada"
840,186,C140,"Neoplasia maligna da faringe, não especificada"
841,186,C142,Neoplasia maligna do anel de Waldeyer
842,186,C148,"Neoplasia maligna do lábio, cavidade oral e faringe com lesão invasiva"
843,187,C150,Neoplasia maligna da porção cervical do esôfago (esôfago cervical)
844,187,C151,Neoplasia maligna da porção torácica do esôfago (esôfago torácico)
845,187,C152,Neoplasia maligna da porção abdominal do esôfago (esôfago abdominal)
