id,grupo_id,codigo,descricao
1971,267,Z24,Necessidade de imunização contra algumas doenças virais únicas
1972,267,Z25,Necessidade de imunização contra outras doenças virais únicas
1973,267,Z26,Necessidade de imunização contra outras doenças infecciosas únicas
1974,267,Z27,Necessidade de imunização associada contra combinações de doenças infecciosas
1975,267,Z28,Imunização não realizada
1976,267,Z29,Necessidade de outras medidas profiláticas
1977,268,Z30,Anticoncepção
1978,268,Z31,Medidas de procriação
1979,268,Z32,Exame ou teste de gravidez
1980,268,Z33,Gravidez como achado casual
1981,268,Z34,Supervisão de gravidez normal
1982,268,Z35,Supervisão de gravidez de alto risco
1983,268,Z36,"Rastreamento (""screening"") pré-natal"
1984,268,Z37,Resultado do parto
1985,268,Z38,Nascidos vivos [nado-vivos] segundo o local de nascimento
1986,268,Z39,Assistência e exame pós-natal
1987,269,Z40,Cirurgia profilática
1988,269,Z41,Procedimentos para outros propósitos exceto cuidados de saúde
1989,269,Z42,Seguimento envolvendo cirurgia plástica
1990,269,Z43,Atenção a orifícios artificiais
1991,269,Z44,Colocação e ajustamento de aparelhos de prótese externa
1992,269,Z45,Ajustamento e manuseio de dispositivo implantado
1993,269,Z46,Colocação e ajustamento de outros aparelhos
1994,269,Z47,Outros cuidados de seguimento ortopédico
1995,269,Z48,Outro seguimento cirúrgico
1996,269,Z49,Cuidados envolvendo diálise
1997,269,Z50,Cuidados envolvendo o uso de procedimentos de reabilitação
1998,269,Z51,Outros cuidados médicos
1999,269,Z52,Doadores de órgãos e tecidos
2000,269,Z53,Pessoas em contato com serviços de saúde para procedimentos específicos não realizados
2001,269,Z54,Convalescença
2002,270,Z55,Problemas relacionados com a educação e com a alfabetização
2003,270,Z56,Problemas relacionados com o emprego e com o desemprego
2004,270,Z57,Exposição ocupacional a fatores de risco
2005,270,Z58,Problemas relacionados com o ambiente físico
2006,270,Z59,Problemas relacionados com a habitação e com as condições econômicas
2007,270,Z60,Problemas relacionados com o meio social
2008,270,Z61,Problemas relacionados com eventos negativos de vida na infância
2009,270,Z62,Outros problemas relacionados com a educação da criança
2010,270,Z63,"Outros problemas relacionados com o grupo primário de apoio, inclusive com a situação familiar"
2011,270,Z64,Problemas relacionados com algumas outras circunstâncias psicossociais
2012,270,Z65,Problemas relacionados com outras circunstâncias psicossociais
2013,271,Z70,"Aconselhamento relativo às atitudes, comportamento e orientação em matéria de sexualidade"
2014,271,Z71,"Pessoas em contato com os serviços de saúde para outros aconselhamentos e conselho médico, não classificados em outra parte"
2015,271,Z72,Problemas relacionados com o estilo de vida
2016,271,Z73,Problemas relacionados com a organização de seu modo de vida
2017,271,Z74,Problemas relacionados com a dependência de uma pessoa que oferece cuidados de saúde
2018,271,Z75,Problemas relacionados com as facilidades médicas e outros cuidados de saúde
2019,271,Z76,Pessoas em contato com os serviços de saúde em outras circunstâncias
2020,272,Z80,História familiar de neoplasia maligna
2021,272,Z81,História familiar de transtornos mentais e comportamentais
2022,272,Z82,História familiar de algumas incapacidades e doenças crônicas que conduzem a incapacitação
2023,272,Z83,História familiar de outros transtornos específicos
2024,272,Z84,História familiar de outras afecções
2025,272,Z85,História pessoal de neoplasia maligna
2026,272,Z86,História pessoal de algumas outras doenças
2027,272,Z87,História pessoal de outras doenças e afecções
2028,272,Z88,"História pessoal de alergia a drogas, medicamentos e a substâncias biológicas"
2029,272,Z89,Ausência adquirida de membros
2030,272,Z90,Ausência adquirida de órgãos não classificados em outra parte
2031,272,Z91,"História pessoal de fatores de risco, não classificados em outra parte"
2032,272,Z92,História pessoal de tratamento médico
2033,272,Z93,Orifícios artificiais
2034,272,Z94,Órgãos e tecidos transplantados
2035,272,Z95,Presença de implantes e enxertos cardíacos e vasculares
2036,272,Z96,Presença de outros implantes funcionais
2037,272,Z97,Presença de outros dispositivos protéticos
2038,272,Z98,Outros estados pós-cirúrgicos
2039,272,Z99,"Dependência de máquinas e dispositivos capacitantes, não classificados em outra parte"
2040,273,U04,Síndrome respiratória aguda grave [severe acute respiratory syndrome SARS]
2041,274,U80,Agente resistente à penicilina e antibióticos relacionados
2042,274,U81,Agente resistente à vancomicina e antibióticos relacionados
2043,274,U88,Agente resistente a múltiplos antibióticos
2044,274,U89,Agente resistente a outros antibióticos e a antibióticos não especificados
2045,275,U99,CID 10ª Revisão não disponível
